gene_symbol	geneID	KO5_vs_WT_dtu_log2fold	KO5_vs_WT_dtu_gene_padj	dtu_KO5_mean	dtu_WT_mean	transcript_id	KO5_vs_WT_exon_gene_padj	KO5_vs_WT_deg_log2fold	KO5_vs_WT_deg_pval
Mbnl2	ENSMUSG00000022139	-3.533658862295253	0.0030581596940098136	0.28665887996248446	3.319729606437168	ENSMUST00000228115.1	1.3074501796848e-4	-1.4462102473063774	1.2598813728267999e-9
Mbnl2	ENSMUSG00000022139	-1.8246589328086664	0.0030581596940098136	1.5619005463320788	5.532614969228399	ENSMUST00000227153.1	1.3074501796848e-4	-1.4462102473063774	1.2598813728267999e-9
Dock9	ENSMUSG00000025558	-2.10004716237465	0.006153516113348358	0.36575448099862706	1.5680750464199735	ENSMUST00000211803.1	1.5924992433328e-4	-1.1473250338266738	5.185201770967071e-7
Retreg1	ENSMUSG00000022270	-1.9665574086617885	0.004796039238861478	0.7933862475080276	3.1008262819943053	ENSMUST00000022881.14	0.0351399515181425	-1.7975478138662613	1.8285962378959643e-6
Retreg1	ENSMUSG00000022270	-3.123323005378452	0.004796039238861478	0.1341847008150247	1.1692756696690982	ENSMUST00000228600.1	0.0351399515181425	-1.7975478138662613	1.8285962378959643e-6
Retreg1	ENSMUSG00000022270	-1.5451552830201951	0.004796039238861478	0.4350667027613395	1.2696789941193318	ENSMUST00000226438.1	0.0351399515181425	-1.7975478138662613	1.8285962378959643e-6
Otulinl	ENSMUSG00000056069	-3.459024354975358	1.7370254786937431e-15	1.373911714083175	15.108763144820411	ENSMUST00000226145.1	0.0165924380440558	-3.370583985565948	3.8768198546723716e-10
Otulinl	ENSMUSG00000056069	-2.4924050596187803	1.7370254786937431e-15	0.23837009659777145	1.3413448827542256	ENSMUST00000100739.4	0.0165924380440558	-3.370583985565948	3.8768198546723716e-10
Otulinl	ENSMUSG00000056069	-3.1741204600118276	1.7370254786937431e-15	0.864193528898807	7.800392899325772	ENSMUST00000231473.1	0.0165924380440558	-3.370583985565948	3.8768198546723716e-10
Otulinl	ENSMUSG00000056069	-4.391932097811575	1.7370254786937431e-15	0.07641407028017491	1.6042669399508582	ENSMUST00000232492.1	0.0165924380440558	-3.370583985565948	3.8768198546723716e-10
Cpq	ENSMUSG00000039007	-2.369164101972128	0	2.5779854729932272	13.318948054097357	ENSMUST00000042167.9	3.69016913971034e-5	-2.213557507280674	2.282408199002336e-9
Tmem71	ENSMUSG00000036944	-2.6196068546967206	6.254477406218085e-15	0.8986999251389253	5.523253108168011	ENSMUST00000048372.6	0.029687693707236	-2.6299250457988297	1.766585539232345e-8
Ly6c2	ENSMUSG00000022584	-4.200357304527126	0	0.2525928353042668	4.643597502803447	ENSMUST00000187864.1	1.14261842782365e-7	-4.342358427490653	4.963269610533815e-15
Ly6c2	ENSMUSG00000022584	-4.43364319619517	0	54.03335208021791	1167.6737118583644	ENSMUST00000100542.9	1.14261842782365e-7	-4.342358427490653	4.963269610533815e-15
Ly6c2	ENSMUSG00000022584	-4.439512390832559	0	16.905194626359098	366.81456423873743	ENSMUST00000188214.6	1.14261842782365e-7	-4.342358427490653	4.963269610533815e-15
Ly6c2	ENSMUSG00000022584	-3.999525015387533	0	13.657104286402717	218.44173824137397	ENSMUST00000191451.1	1.14261842782365e-7	-4.342358427490653	4.963269610533815e-15
Gsdmd	ENSMUSG00000022575	-1.2579256496865698	0	11.91121287213086	28.48586023535266	ENSMUST00000023238.5	0.00113364600826038	-1.4031951103724403	2.0766651786720338e-8
Gsdmd	ENSMUSG00000022575	-2.361792602044541	0	1.23822834596818	6.3646006462650915	ENSMUST00000230881.1	0.00113364600826038	-1.4031951103724403	2.0766651786720338e-8
Gsdmd	ENSMUSG00000022575	-2.258536626123438	0	0.49596023802144057	2.3731988571538007	ENSMUST00000230571.1	0.00113364600826038	-1.4031951103724403	2.0766651786720338e-8
Dgat1	ENSMUSG00000022555	-2.3707021833365856	0.0013671736929563498	0.9523475523922972	4.925472945489738	ENSMUST00000160294.7	0.00728160653422789	-1.20390823403888	5.891376788110873e-7
Dgat1	ENSMUSG00000022555	-1.1871594168274051	0.0013671736929563498	0.5909594255120271	1.345638046737056	ENSMUST00000159908.1	0.00728160653422789	-1.20390823403888	5.891376788110873e-7
Foxred2	ENSMUSG00000016552	-4.8790583729313095	0.006114941678624693	0.04667645343089454	1.3735382906638758	ENSMUST00000140096.1	1.11365131425649e-5	-1.0156366463302833	1.2726804645063654e-7
C1qtnf6	ENSMUSG00000022440	-2.89702813479151	0.0026064039719577037	0.22119017797723636	1.6476243622133528	ENSMUST00000147093.1	6.9477601735258e-4	-1.0686507292652467	1.203746063713844e-6
Rac2	ENSMUSG00000033220	-1.5740386943999067	0	49.56531620232422	147.57430359549386	ENSMUST00000043214.7	0	-1.4026087509061984	4.739064820067057e-12
Rac2	ENSMUSG00000033220	2.682529443609162	0	6.165908545003368	0.9604510862244026	ENSMUST00000229394.1	0	-1.4026087509061984	4.739064820067057e-12
Cyth4	ENSMUSG00000018008	-3.351214305221124	0	4.198441752740391	42.84539589778798	ENSMUST00000043069.5	0.0135573131028333	-3.4593005530938132	2.4228931263478433e-12
Cyth4	ENSMUSG00000018008	-4.691111985966675	0	0.10834967913490152	2.7989365301763782	ENSMUST00000231180.1	0.0135573131028333	-3.4593005530938132	2.4228931263478433e-12
Cyth4	ENSMUSG00000018008	-3.638767369786393	0	0.1040792703151329	1.2964099760769072	ENSMUST00000231176.1	0.0135573131028333	-3.4593005530938132	2.4228931263478433e-12
Cyth4	ENSMUSG00000018008	-3.660408694289016	0	0.1440699766926872	1.821655709368581	ENSMUST00000230583.1	0.0135573131028333	-3.4593005530938132	2.4228931263478433e-12
Csnk1e	ENSMUSG00000022433	-1.6718814782249738	0	2.816296742121612	8.973562395589147	ENSMUST00000117786.7	6.1483772470182606e-9	-1.0368774524365194	5.874442399436426e-6
Sun2	ENSMUSG00000042524	-2.2708593400400026	0	0.5351284001546572	2.582585911888324	ENSMUST00000162392.7	8.22681603387391e-8	-1.8837098993508645	3.0063020237026405e-13
Sun2	ENSMUSG00000042524	-1.4260193946442272	0	2.3259593455144514	6.249952717267395	ENSMUST00000089311.10	8.22681603387391e-8	-1.8837098993508645	3.0063020237026405e-13
Sun2	ENSMUSG00000042524	-1.9691013901221148	0	5.16545077611512	20.223988527777646	ENSMUST00000100439.9	8.22681603387391e-8	-1.8837098993508645	3.0063020237026405e-13
Sun2	ENSMUSG00000042524	-1.9150929287812086	0	10.340252739663521	38.9970333693591	ENSMUST00000046259.13	8.22681603387391e-8	-1.8837098993508645	3.0063020237026405e-13
Mrtfa	ENSMUSG00000042292	-1.1207700756477152	0	3.295809140977306	7.167166026145219	ENSMUST00000149582.7	0.0200026243492217	-1.9661330047318213	2.879085769733439e-11
Mrtfa	ENSMUSG00000042292	-3.6437493510805203	0	0.5769398036100154	7.211213499370484	ENSMUST00000109579.8	0.0200026243492217	-1.9661330047318213	2.879085769733439e-11
Mrtfa	ENSMUSG00000042292	-2.427599400511967	0	0.41144073797643604	2.213540779530403	ENSMUST00000135047.1	0.0200026243492217	-1.9661330047318213	2.879085769733439e-11
Naga	ENSMUSG00000022453	-1.5412751074916562	1.7370254786937431e-15	12.411804674343117	36.12476007353417	ENSMUST00000023088.7	0.00332632647871654	-1.7633280423963695	3.640181427555067e-11
Naga	ENSMUSG00000022453	-4.732762051390295	1.7370254786937431e-15	0.3235163433372373	8.60200251063042	ENSMUST00000230268.1	0.00332632647871654	-1.7633280423963695	3.640181427555067e-11
Naga	ENSMUSG00000022453	-1.170829184773973	1.7370254786937431e-15	1.0327690758691157	2.325187233682832	ENSMUST00000229948.1	0.00332632647871654	-1.7633280423963695	3.640181427555067e-11
Cerk	ENSMUSG00000035891	-3.4221354236839767	0	0.5265604497891809	5.644346252218983	ENSMUST00000150767.7	0.0233593988302305	-2.8226525539241383	4.873563540432362e-12
Cerk	ENSMUSG00000035891	-2.6724039024491324	0	1.7255617006253066	11.000292367737593	ENSMUST00000044332.15	0.0233593988302305	-2.8226525539241383	4.873563540432362e-12
Abcd2	ENSMUSG00000055782	-4.099160857908455	0.0032046178104729282	0.1859336482040077	3.1866059737602908	ENSMUST00000069511.7	0.0224218486817725	-4.18861691557672	5.930977032226744e-8
Bin2	ENSMUSG00000098112	-1.3434947992586492	6.254477406218085e-15	23.671729107067407	60.070634028501956	ENSMUST00000183211.7	7.2443600230155e-4	-1.361661202486287	1.2321838333013575e-9
Bin2	ENSMUSG00000098112	-2.492103284237696	6.254477406218085e-15	0.3489754641652271	1.9633274308466804	ENSMUST00000183193.1	7.2443600230155e-4	-1.361661202486287	1.2321838333013575e-9
Galnt6	ENSMUSG00000037280	-6.523755391997654	2.5478353203723267e-13	0.06825827610069238	6.280603445464457	ENSMUST00000159715.7	3.07590657059792e-6	-1.9788703075985765	4.695555044865991e-11
Galnt6	ENSMUSG00000037280	-1.3596106679044293	2.5478353203723267e-13	4.287243167542764	11.001748439371365	ENSMUST00000052069.11	3.07590657059792e-6	-1.9788703075985765	4.695555044865991e-11
Csad	ENSMUSG00000023044	-5.146482916154697	0.004107911593190717	0.03625635637201464	1.2841917835799712	ENSMUST00000231029.1	5.25243087829477e-5	-1.0169882455837018	6.365640183263939e-5
Itgb7	ENSMUSG00000001281	-1.8874881899966172	0	1.0167294089861114	3.7618021246111017	ENSMUST00000229440.1	0	-2.09629993995868	7.348445584391682e-12
Itgb7	ENSMUSG00000001281	-1.573282608439102	0	29.59385277043647	88.06569476223993	ENSMUST00000001327.10	0	-2.09629993995868	7.348445584391682e-12
Itgb7	ENSMUSG00000001281	-4.208342794884802	0	3.1171268811455843	57.62247307920746	ENSMUST00000230550.1	0	-2.09629993995868	7.348445584391682e-12
Itgb7	ENSMUSG00000001281	-1.0483926973757876	0	0.8199783788646775	1.6958992582623225	ENSMUST00000127014.2	0	-2.09629993995868	7.348445584391682e-12
Rarg	ENSMUSG00000001288	-1.6058581559214888	3.121902375021389e-13	1.8784736982178896	5.717637168439529	ENSMUST00000063339.13	6.28244181705108e-8	-1.2418009300572965	1.0250326450297972e-7
Nckap1l	ENSMUSG00000022488	-4.012071471419477	0	0.5769515342468099	9.308789082577807	ENSMUST00000229835.1	0	-1.0185249350777514	3.75830272133583e-10
Snx29	ENSMUSG00000071669	-1.1547841542833932	0.018269221350554535	0.8781450445995865	1.9551988084456096	ENSMUST00000180792.7	9.29204365490428e-5	-1.1054932596959106	0.0017510100035626633
Cebpd	ENSMUSG00000071637	-2.506807722462594	1.7370254786937431e-15	2.861240713955174	16.262178136130586	ENSMUST00000096232.5	5.8658287671598e-9	-2.420427573452171	1.2551363985360756e-10
Ccdc116	ENSMUSG00000022768	3.415585484245271	0.0010214088367715988	1.2761295294109258	0.11959170972867846	ENSMUST00000232540.1	0.0282919544387927	1.5139017639872445	9.809193863726685e-7
Ccdc116	ENSMUSG00000022768	1.6472180314216336	0.0010214088367715988	1.1213564877345525	0.35799887608003117	ENSMUST00000023452.15	0.0282919544387927	1.5139017639872445	9.809193863726685e-7
Ccdc116	ENSMUSG00000022768	1.3970271725377028	0.0010214088367715988	1.2071515312776897	0.4583684382907109	ENSMUST00000115711.9	0.0282919544387927	1.5139017639872445	9.809193863726685e-7
Klhl6	ENSMUSG00000043008	-1.5749499653138255	1.7370254786937431e-15	11.19370340090928	33.3488587652073	ENSMUST00000058839.9	0.00949486247733326	-1.5569260284106168	6.16080585576732e-11
Clcn2	ENSMUSG00000022843	1.36002985136015	0	19.140159975111935	7.456513063634267	ENSMUST00000007207.14	0.0140504497846303	1.37075998129768	2.0398825306982125e-9
Clcn2	ENSMUSG00000022843	1.648025437710999	0	2.8915196511727186	0.9226161613232771	ENSMUST00000144400.7	0.0140504497846303	1.37075998129768	2.0398825306982125e-9
Clcn2	ENSMUSG00000022843	2.6979975835361643	0	2.047547768051027	0.31554103193726374	ENSMUST00000123417.1	0.0140504497846303	1.37075998129768	2.0398825306982125e-9
Hes1	ENSMUSG00000022528	1.5325980996582516	7.411455724605796e-4	4.06394065081321	1.4047186797780116	ENSMUST00000023171.7	0.0349276855234978	1.0027152867491989	0.004649942955023924
Nrros	ENSMUSG00000052384	-1.499021227628109	5.111596935372656e-14	22.37346758507236	63.238804723830334	ENSMUST00000099991.10	0.0197877805130521	-1.4379920976956537	2.3494148072750068e-11
Nrros	ENSMUSG00000052384	-2.052007322322556	5.111596935372656e-14	0.6250983819142852	2.5921738795131026	ENSMUST00000126869.1	0.0197877805130521	-1.4379920976956537	2.3494148072750068e-11
Nrros	ENSMUSG00000052384	-1.0193727458410515	5.111596935372656e-14	4.436577350859425	8.993108456565738	ENSMUST00000115165.9	0.0197877805130521	-1.4379920976956537	2.3494148072750068e-11
Nrros	ENSMUSG00000052384	-2.156277135842827	5.111596935372656e-14	0.6518067975036785	2.905514065174314	ENSMUST00000115163.3	0.0197877805130521	-1.4379920976956537	2.3494148072750068e-11
Muc13	ENSMUSG00000022824	-1.6382351199382945	0	7.832889331038438	24.38259368620614	ENSMUST00000023520.6	6.223606134459501e-10	-1.4918556454651704	1.5108932005870665e-10
Kalrn	ENSMUSG00000061751	-1.428128997472194	0.015632042653137293	0.47922813592191377	1.28959094157225	ENSMUST00000232157.1	0.00774596347464958	-1.171308476826334	3.0319691945758964e-4
Cd96	ENSMUSG00000022657	-1.5945124293046835	0.01430319693478621	0.6665586508653311	2.012956727296504	ENSMUST00000023336.9	0.0416325564681821	-1.7155402091334417	1.6330420661479024e-4
Cpox	ENSMUSG00000022742	1.2241760692840007	6.750811316394099e-13	512.828888908757	219.51225199712047	ENSMUST00000060077.6	2.83564603899632e-6	1.2289003408559687	4.1398053964930086e-14
Cpox	ENSMUSG00000022742	1.3721079677989083	6.750811316394099e-13	2.025279064207227	0.782418692938047	ENSMUST00000231276.1	2.83564603899632e-6	1.2289003408559687	4.1398053964930086e-14
Crybg3	ENSMUSG00000022723	-3.2822789590829022	0.00194626897727149	0.10586335965542772	1.0299356556244539	ENSMUST00000044604.15	0.00443859960662121	-1.8595046438377578	2.5957553074485926e-8
Tiam1	ENSMUSG00000002489	-3.0761082510755875	0.0029403817844190013	0.5146410156095959	4.340155091688199	ENSMUST00000114122.7	1.87717849598954e-7	-1.2915558952661685	8.98019928926148e-8
Tiam1	ENSMUSG00000002489	-1.7202554959450227	0.0029403817844190013	0.4262115329384215	1.4043446421462409	ENSMUST00000114124.8	1.87717849598954e-7	-1.2915558952661685	8.98019928926148e-8
Tulp4	ENSMUSG00000034377	2.338076655614043	5.421780710123962e-14	3.9854480363443603	0.7882172689204116	ENSMUST00000146758.7	1.4625946963294e-4	1.337919863221852	5.669030700280492e-8
Tulp4	ENSMUSG00000034377	1.6738562107971935	5.421780710123962e-14	4.265435356342043	1.336849249654704	ENSMUST00000144124.1	1.4625946963294e-4	1.337919863221852	5.669030700280492e-8
Sytl3	ENSMUSG00000041831	-2.521637875438958	8.048490028418016e-4	0.4392873610643649	2.5225358486842904	ENSMUST00000097430.9	0.0188084859812497	-3.3958036814119255	3.271836825506232e-8
Sytl3	ENSMUSG00000041831	-5.290005451535901	8.048490028418016e-4	0.03300851444362655	1.2914461364977767	ENSMUST00000231743.1	0.0188084859812497	-3.3958036814119255	3.271836825506232e-8
Sytl3	ENSMUSG00000041831	-3.755304823979503	8.048490028418016e-4	0.1595417623285419	2.15443690544807	ENSMUST00000160483.8	0.0188084859812497	-3.3958036814119255	3.271836825506232e-8
Rps6ka2	ENSMUSG00000023809	-1.441182544195894	0.001987175902592872	0.9176800527546514	2.491899177549339	ENSMUST00000024575.7	0.0189917664161179	-1.5959691293939442	6.060873398447952e-7
Msrb1	ENSMUSG00000075705	-1.7436159706441394	0	44.44674138937452	148.84033343920058	ENSMUST00000115262.7	2.89406087828233e-5	-1.6062412455403674	1.612462452347038e-11
Msrb1	ENSMUSG00000075705	-1.196578497465827	0	14.302038666628313	32.77962400657	ENSMUST00000101800.5	2.89406087828233e-5	-1.6062412455403674	1.612462452347038e-11
Unkl	ENSMUSG00000015127	1.252715032652291	0.0027465277663208717	5.152008840148456	2.162080195521813	ENSMUST00000162498.7	7.33657413774274e-7	1.1436694489674455	4.905677043388847e-7
Unkl	ENSMUSG00000015127	1.3637683811277521	0.0027465277663208717	6.3334511850815485	2.4609638697620047	ENSMUST00000015271.11	7.33657413774274e-7	1.1436694489674455	4.905677043388847e-7
Unkl	ENSMUSG00000015127	1.8177337099645579	0.0027465277663208717	3.9892482905238786	1.1316150031596572	ENSMUST00000161679.1	7.33657413774274e-7	1.1436694489674455	4.905677043388847e-7
Pgap6	ENSMUSG00000024180	2.0973619456049346	0	10.985869979005917	2.5672348363029567	ENSMUST00000235821.1	3.1773518498015802e-9	1.1040580550687311	4.517490624209986e-10
Ppard	ENSMUSG00000002250	1.320428449531045	4.198709796708886e-15	21.754420778404516	8.710818284342368	ENSMUST00000002320.15	0.0233604712968558	1.3122669155001985	1.2352210537131878e-9
1810013A23Rik	ENSMUSG00000002250	1.320428449531045	4.198709796708886e-15	21.754420778404516	8.710818284342368	ENSMUST00000002320.15	0.0233604712968558	1.3122669155001985	1.2352210537131878e-9
Fkbp5	ENSMUSG00000024222	-1.1291976958059464	9.531406771345106e-15	12.770562628717393	27.93395368445956	ENSMUST00000079413.10	3.4988101366948903e-9	-1.0770227096193228	1.5873489252525907e-9
Cdkn1a	ENSMUSG00000023067	7.032999688104493	0	7.973470100521644	0.0608840458589894	ENSMUST00000119901.8	0.0023334731744482	3.939586206819646	1.919695484451334e-12
Cdkn1a	ENSMUSG00000023067	3.775866169560099	0	63.80984959937927	4.658421101329809	ENSMUST00000023829.7	0.0023334731744482	3.939586206819646	1.919695484451334e-12
Rab44	ENSMUSG00000064147	-3.0285602446511586	1.1742487016560026e-14	2.6563640739213086	21.67579701120904	ENSMUST00000233717.1	1.63455379355197e-5	-3.627007891265403	9.742871531511641e-12
Rab44	ENSMUSG00000064147	-2.719675955248349	1.1742487016560026e-14	0.36257680161850436	2.388383458314681	ENSMUST00000132262.2	1.63455379355197e-5	-3.627007891265403	9.742871531511641e-12
Rab44	ENSMUSG00000064147	-6.267211776343615	1.1742487016560026e-14	0.068971058746814	5.312337108860523	ENSMUST00000233860.1	1.63455379355197e-5	-3.627007891265403	9.742871531511641e-12
Rab44	ENSMUSG00000064147	-3.0908961513242126	1.1742487016560026e-14	0.6162053276041497	5.250224857770856	ENSMUST00000087942.5	1.63455379355197e-5	-3.627007891265403	9.742871531511641e-12
Rab44	ENSMUSG00000064147	-5.21098570565741	1.1742487016560026e-14	0.17410826236141996	6.448851636100268	ENSMUST00000139931.1	1.63455379355197e-5	-3.627007891265403	9.742871531511641e-12
Rab44	ENSMUSG00000064147	-4.9646069278211495	1.1742487016560026e-14	0.2701045682470045	8.433882212639954	ENSMUST00000233567.1	1.63455379355197e-5	-3.627007891265403	9.742871531511641e-12
Fgd2	ENSMUSG00000024013	-3.4701958544879834	0	0.788650650942176	8.74012631314624	ENSMUST00000024810.7	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Fgd2	ENSMUSG00000024013	-3.6641318465085466	0	0.0824443009066011	1.0451394321698142	ENSMUST00000145124.2	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Fgd2	ENSMUSG00000024013	-4.898631414974394	0	0.11920294016038246	3.5556742048180525	ENSMUST00000146800.2	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Fgd2	ENSMUSG00000024013	-4.0375671619396085	0	0.11091553118388421	1.821466501949804	ENSMUST00000123989.8	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Fgd2	ENSMUSG00000024013	-2.789711130021433	0	0.35758576358459643	2.472674496307506	ENSMUST00000234163.1	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Fgd2	ENSMUSG00000024013	-3.064012876018214	0	0.7023985076416517	5.8741274208685486	ENSMUST00000235007.1	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Fgd2	ENSMUSG00000024013	-5.933630108552043	0	0.03227075471476705	1.9724671005587018	ENSMUST00000234838.1	0.00271137512592432	-3.31894791822332	3.4218024013520133e-9
Rasal3	ENSMUSG00000052142	-1.503765181612399	0.002182419183910988	2.6238535349028447	7.440772304987843	ENSMUST00000063824.13	0.042623506165461	-1.2972161414803738	4.224682212662997e-9
Rasal3	ENSMUSG00000052142	-1.7465772812971252	0.002182419183910988	0.5626286949919316	1.8879653941500945	ENSMUST00000142203.7	0.042623506165461	-1.2972161414803738	4.224682212662997e-9
Rasal3	ENSMUSG00000052142	-1.3270467859182309	0.002182419183910988	5.315077787219859	13.334923025216847	ENSMUST00000135618.7	0.042623506165461	-1.2972161414803738	4.224682212662997e-9
Myo1f	ENSMUSG00000024300	-3.4179519806236103	0	4.045034408539357	43.23428590022642	ENSMUST00000087605.12	0.0255121702033197	-3.397116342335127	3.183167537206948e-13
Kank3	ENSMUSG00000042099	2.8784033459610536	0.003515971620097275	4.208010558508514	0.5722569477098363	ENSMUST00000234357.1	1.0635545541752e-4	1.0795629432094196	1.5140182881076847e-5
Rgl2	ENSMUSG00000041354	-1.9679786874312157	0	3.6105231771007964	14.125074690533776	ENSMUST00000047503.15	0.00191473281349085	-1.7266327579432583	2.0831102898309558e-8
Rgl2	ENSMUSG00000041354	-2.736389854564368	0	0.2839402234432933	1.8921795558493932	ENSMUST00000173258.1	0.00191473281349085	-1.7266327579432583	2.0831102898309558e-8
Rgl2	ENSMUSG00000041354	-1.8720090046403122	0	0.3024550343110769	1.1071123112420487	ENSMUST00000173502.1	0.00191473281349085	-1.7266327579432583	2.0831102898309558e-8
H2-DMb2	ENSMUSG00000037548	-4.46830605908734	0.004127462708532107	0.1026135241278684	2.2714268581906576	ENSMUST00000236519.1	0.00371990894225594	-1.4009369123210162	3.299355679164455e-5
Psmb8	ENSMUSG00000024338	-1.6786520609717182	4.198709796708886e-15	47.63681193008872	152.49911083315652	ENSMUST00000173441.8	0.0154722166726926	-1.7046259142660478	1.1776421126540593e-11
Psmb8	ENSMUSG00000024338	-1.3014355615426607	4.198709796708886e-15	9.605933502964055	23.676130078808402	ENSMUST00000025196.8	0.0154722166726926	-1.7046259142660478	1.1776421126540593e-11
Psmb8	ENSMUSG00000024338	-2.2174168632303948	4.198709796708886e-15	1.1186905270313765	5.202582182393127	ENSMUST00000237106.1	0.0154722166726926	-1.7046259142660478	1.1776421126540593e-11
Psmb8	ENSMUSG00000024338	-1.9484473870532095	4.198709796708886e-15	23.493618950609154	90.675723398769	ENSMUST00000236557.1	0.0154722166726926	-1.7046259142660478	1.1776421126540593e-11
H2-Ob	ENSMUSG00000041538	-3.186585420629099	0	0.49855621398871114	4.539122767024266	ENSMUST00000095342.10	0.00665243555654564	-3.4389587322892727	5.8705326495283345e-8
H2-Ob	ENSMUSG00000041538	-6.696517711762952	0	0.01428631680065603	1.4817433068015913	ENSMUST00000237064.1	0.00665243555654564	-3.4389587322892727	5.8705326495283345e-8
H2-T23	ENSMUSG00000067212	-1.3502784680292301	1.939520744614617e-14	0.6466317830611333	1.6486610148596725	ENSMUST00000174161.1	2.0525463031479e-4	-1.419468145213278	7.518993304127055e-12
H2-T23	ENSMUSG00000067212	-1.4176212249709532	1.939520744614617e-14	43.84738609572883	117.13595422280228	ENSMUST00000102678.4	2.0525463031479e-4	-1.419468145213278	7.518993304127055e-12
H2-T23	ENSMUSG00000067212	-2.2081498595783864	1.939520744614617e-14	0.6905310870319148	3.1908219982967494	ENSMUST00000174839.1	2.0525463031479e-4	-1.419468145213278	7.518993304127055e-12
Runx2	ENSMUSG00000039153	-3.0620381451255345	1.7370254786937431e-15	0.8909096087389328	7.4404460587161125	ENSMUST00000113572.8	1.86041981213112e-5	-2.8785090133664104	3.664660864334396e-8
Runx2	ENSMUSG00000039153	-3.947389709381949	1.7370254786937431e-15	0.08266944711557338	1.2753451655370383	ENSMUST00000162130.7	1.86041981213112e-5	-2.8785090133664104	3.664660864334396e-8
Cul9	ENSMUSG00000040327	-1.144744427487448	0.007576648235035819	0.6839767141403944	1.5123201076844515	ENSMUST00000182485.7	0.0277343599706324	-1.3973329274159472	8.153160464814727e-7
Cul9	ENSMUSG00000040327	-1.9115621900303055	0.007576648235035819	0.39031902602804863	1.4684436283535736	ENSMUST00000183016.7	0.0277343599706324	-1.3973329274159472	8.153160464814727e-7
Cnpy3	ENSMUSG00000023973	-1.2237997512567136	1.0619272061293902e-14	21.19504290768519	49.50336645138301	ENSMUST00000059844.12	0.00542705366356455	-1.1429827712319245	1.4132105913668263e-9
Cnpy3	ENSMUSG00000023973	-1.0584850212124415	1.0619272061293902e-14	0.9595231370590862	1.9984403632244383	ENSMUST00000129200.1	0.00542705366356455	-1.1429827712319245	1.4132105913668263e-9
Cnpy3	ENSMUSG00000023973	-1.117878486462734	1.0619272061293902e-14	0.5402518340202722	1.1724955573159275	ENSMUST00000145877.1	0.00542705366356455	-1.1429827712319245	1.4132105913668263e-9
Tfeb	ENSMUSG00000023990	-1.2817958623305368	4.198709796708886e-15	3.746669154915397	9.109705721475935	ENSMUST00000086932.9	0.00351001025655281	-1.7649620734032423	5.792800057555788e-8
Tfeb	ENSMUSG00000023990	-8.36147690787588	4.198709796708886e-15	0.009245063519653606	3.0406417665263406	ENSMUST00000146782.1	0.00351001025655281	-1.7649620734032423	5.792800057555788e-8
Sema6b	ENSMUSG00000001227	-2.083095532379827	0.009382849117484635	0.42082593143451485	1.7831042388302238	ENSMUST00000001256.10	0.00105612543301124	-1.7545393500106394	1.4824890659008365e-7
Sema6b	ENSMUSG00000001227	-1.474486729738286	0.009382849117484635	0.6640634050777715	1.8453310180952593	ENSMUST00000167545.2	0.00105612543301124	-1.7545393500106394	1.4824890659008365e-7
Ptprs	ENSMUSG00000013236	-2.231243281031885	6.254477406218085e-15	1.120162090918644	5.2595916374001215	ENSMUST00000086828.9	3.7082511082675e-4	-2.229920038137127	8.289551445286889e-11
Ptprs	ENSMUSG00000013236	-2.1344758900762373	6.254477406218085e-15	2.0940421527092146	9.194469735986328	ENSMUST00000067538.5	3.7082511082675e-4	-2.229920038137127	8.289551445286889e-11
Ptprs	ENSMUSG00000013236	-4.402385186578112	6.254477406218085e-15	0.05764104138136527	1.2189385496785765	ENSMUST00000223706.1	3.7082511082675e-4	-2.229920038137127	8.289551445286889e-11
Ptprs	ENSMUSG00000013236	-3.998947673827296	6.254477406218085e-15	0.1369717255762555	2.189949640177406	ENSMUST00000223783.1	3.7082511082675e-4	-2.229920038137127	8.289551445286889e-11
C3	ENSMUSG00000024164	-3.869977839293682	1.7370254786937431e-15	1.5764429317906352	23.04929603454116	ENSMUST00000024988.14	3.0518211124167e-4	-3.978629647021656	2.305338604862372e-9
C3	ENSMUSG00000024164	-6.359747595302157	1.7370254786937431e-15	0.045573561239873224	3.742723619051179	ENSMUST00000177046.1	3.0518211124167e-4	-3.978629647021656	2.305338604862372e-9
Vav1	ENSMUSG00000034116	-2.47040926565838	3.3281487037855146e-14	0.4661189487259214	2.583235788434267	ENSMUST00000169220.8	4.6344423544768e-4	-1.8226907470947653	1.2517447254961244e-11
Vav1	ENSMUSG00000034116	-1.8134313064169407	3.3281487037855146e-14	13.39993643993012	47.09772794215926	ENSMUST00000005889.15	4.6344423544768e-4	-1.8226907470947653	1.2517447254961244e-11
Xdh	ENSMUSG00000024066	-2.280834489030604	5.184967299796708e-15	0.8525297096412501	4.142944533421336	ENSMUST00000233392.1	0.0327754347425416	-2.7622145340946003	1.338140354232859e-10
Xdh	ENSMUSG00000024066	-2.895257954808987	5.184967299796708e-15	0.8994982578863602	6.6920598461129215	ENSMUST00000024866.5	0.0327754347425416	-2.7622145340946003	1.338140354232859e-10
